sample_id	inv_id	status	kaks_file	n_genes_input	n_genes_found	n_genes_missing	sample_total_genes_in_kaks	sample_background_genes	bg_kaks_median	bg_kaks_p90	inv_kaks_median	inv_kaks_p90	kaks_shift_ratio_median	kaks_shift_ratio_p90	kaks_shift_delta_median	kaks_shift_delta_p90
PRJEB51447	PRJEB51447_scaffold_30:37996-38622	ok	PRJEB51447.gene_kaks.csv	2	2.0	0.0	11651.0	11639.0	0.34100349999999996	0.8543647000000001	0.43881499999999996	0.4699486	1.2868342993546986	0.5500561996533798	0.0978115	-0.3844161000000001
PRJEB51447	PRJEB51447_scaffold_31:1331133-1331448	ok	PRJEB51447.gene_kaks.csv	1	1.0	0.0	11651.0	11639.0	0.34100349999999996	0.8543647000000001	0.979082	0.979082	2.871178741567169	1.1459766537639018	0.6380785	0.12471729999999992
PRJEB51447	PRJEB51447_scaffold_31:3469793-3470007	ok	PRJEB51447.gene_kaks.csv	1	1.0	0.0	11651.0	11639.0	0.34100349999999996	0.8543647000000001	0.4206935	0.4206935	1.2336926160581931	0.4924050584018745	0.07969000000000004	-0.4336712000000001
PRJEB51447	PRJEB51447_scaffold_31:943497-943797	ok	PRJEB51447.gene_kaks.csv	1	1.0	0.0	11651.0	11639.0	0.34100349999999996	0.8543647000000001	0.12429950000000001	0.12429950000000001	0.36451092144215536	0.14548763543250323	-0.21670399999999995	-0.7300652000000001
PRJEB51447	PRJEB51447_scaffold_5:13920349-13920671	no_genes_found_in_kaks	PRJEB51447.gene_kaks.csv	1	0.0	1.0	11651.0	11639.0	0.34100349999999996	0.8543647000000001						
PRJEB51447	PRJEB51447_scaffold_6:3520689-3521166	no_genes_found_in_kaks	PRJEB51447.gene_kaks.csv	1	0.0	1.0	11651.0	11639.0	0.34100349999999996	0.8543647000000001						
PRJEB51448	PRJEB51448_scaffold_1:10648577-10711104	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_1:279214-279902	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.735774	0.735774	1.1198671575707857	0.6694593638000577	0.07875500000000002	-0.36328300000000013
PRJEB51448	PRJEB51448_scaffold_1:733157-733643	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.537708	0.537708	0.8184055560037076	0.4892448708301752	-0.11931100000000006	-0.5613490000000002
PRJEB51448	PRJEB51448_scaffold_1:76401740-76402432	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.533413	0.533413	0.811868454336937	0.4853369752433222	-0.123606	-0.5656440000000001
PRJEB51448	PRJEB51448_scaffold_10:24635600-24636313	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.876913	0.876913	1.334684385078666	0.7978776350999083	0.21989400000000003	-0.22214400000000012
PRJEB51448	PRJEB51448_scaffold_10:31076673-31077766	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	1.95524	1.95524	2.9759261147698925	1.7790160109985194	1.298221	0.8561829999999999
PRJEB51448	PRJEB51448_scaffold_10:44416045-44416879	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.209006	0.209006	0.3181125659988524	0.1901684807976292	-0.448013	-0.8900510000000001
PRJEB51448	PRJEB51448_scaffold_10:7680443-7726061	ok	PRJEB51448.gene_kaks.csv	2	2.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.7896345	0.8523701	1.2018442389032888	0.7755467641805656	0.1326155	-0.24668690000000015
PRJEB51448	PRJEB51448_scaffold_11:20093912-20094538	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.582022	0.582022	0.8858526161343888	0.5295648906289664	-0.07499699999999998	-0.5170350000000001
PRJEB51448	PRJEB51448_scaffold_11:43223901-43225460	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_12:17618561-17618876	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_12:24391129-24392673	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.691504	0.691504	1.0524870665840713	0.6291793783215974	0.03448499999999999	-0.40755300000000017
PRJEB51448	PRJEB51448_scaffold_12:43095787-43098163	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.44532	0.44532	0.6777886179851724	0.40518371658612784	-0.21169900000000003	-0.6537370000000002
PRJEB51448	PRJEB51448_scaffold_12:6181718-6182399	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_13:11481359-11481762	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.633363	0.633363	0.9639949529617865	0.5762785733587975	-0.02365600000000001	-0.46569400000000016
PRJEB51448	PRJEB51448_scaffold_14:11009202-11009449	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_14:6446881-6447224	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_15:23888366-23888667	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_15:705622-706310	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	1.29483	1.29483	1.970764924606442	1.1781281589580883	0.6378109999999999	0.19577299999999975
PRJEB51448	PRJEB51448_scaffold_16:5210272-5215087	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.467553	0.467553	0.7116278220264558	0.425412876675186	-0.18946600000000002	-0.6315040000000002
PRJEB51448	PRJEB51448_scaffold_17:1625271-1626423	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_19:9004283-9004811	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_19:9161833-9200089	ok	PRJEB51448.gene_kaks.csv	2	1.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002	0.75497	0.75497	1.1490839686523526	0.6869252459153619	0.09795100000000001	-0.34408700000000014
PRJEB51448	PRJEB51448_scaffold_2:10772444-10772680	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_2:74175419-74199238	ok	PRJEB51448.gene_kaks.csv	2	1.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002	0.726617	0.726617	1.1059299654956705	0.6611276758166318	0.06959799999999994	-0.3724400000000002
PRJEB51448	PRJEB51448_scaffold_21:31270314-31270963	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.429645	0.429645	0.6539308604469581	0.3909214899682181	-0.22737400000000002	-0.6694120000000001
PRJEB51448	PRJEB51448_scaffold_22:29730361-29730918	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	1.02773	1.02773	1.5642317802072696	0.9351016371307401	0.370711	-0.07132700000000014
PRJEB51448	PRJEB51448_scaffold_22:3916789-3917413	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.62809	0.62809	0.9559693098677512	0.5714808240154968	-0.028928999999999983	-0.47096700000000014
PRJEB51448	PRJEB51448_scaffold_23:4037843-4038361	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.420852	0.420852	0.6405476858355694	0.3829209949984395	-0.23616700000000002	-0.6782050000000002
PRJEB51448	PRJEB51448_scaffold_25:20298280-20298519	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.572741	0.572741	0.8717266928353669	0.5211203786518805	-0.08427800000000008	-0.5263160000000002
PRJEB51448	PRJEB51448_scaffold_25:28984306-28985914	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.777788	0.777788	1.183813557903196	0.7076866804906388	0.12076900000000002	-0.32126900000000014
PRJEB51448	PRJEB51448_scaffold_25:30370801-30374367	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.596266	0.596266	0.9075323544676789	0.5425250919652028	-0.06075300000000006	-0.5027910000000002
PRJEB51448	PRJEB51448_scaffold_26:28311153-28311396	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.265762	0.265762	0.4044966736121786	0.24180911454092005	-0.391257	-0.8332950000000001
PRJEB51448	PRJEB51448_scaffold_27:2806175-2807172	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	3.21155	3.21155	4.8880625978852965	2.9220959422486725	2.554531	2.1124929999999997
PRJEB51448	PRJEB51448_scaffold_28:14435361-14435647	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_28:356907-358110	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_28:4071210-4378401	ok	PRJEB51448.gene_kaks.csv	11	6.0	5.0	38450.0	38382.0	0.657019	1.0990570000000002	0.4633215	0.8010605	0.7051873690106374	0.7288616513975161	-0.19369750000000002	-0.2979965000000002
PRJEB51448	PRJEB51448_scaffold_28:866187-866422	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.61829	0.61829	0.9410534550751196	0.5625640890326888	-0.03872900000000001	-0.48076700000000017
PRJEB51448	PRJEB51448_scaffold_3:11178777-11194179	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.0955893	0.0955893	0.14548939984992823	0.08697392400940078	-0.5614297	-1.0034677
PRJEB51448	PRJEB51448_scaffold_3:13743758-13743958	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.805283	0.805283	1.225661662752523	0.7327035813429147	0.14826399999999995	-0.2937740000000002
PRJEB51448	PRJEB51448_scaffold_3:22921420-22922631	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.506946	0.506946	0.771584992214837	0.4612554216933243	-0.150073	-0.5921110000000002
PRJEB51448	PRJEB51448_scaffold_32:2838555-2839283	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_33:2935431-2937022	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_33:3819289-3819877	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.366718	0.366718	0.5581543303922717	0.3336660427985081	-0.29030100000000003	-0.7323390000000002
PRJEB51448	PRJEB51448_scaffold_37:8936-302000	ok	PRJEB51448.gene_kaks.csv	17	12.0	5.0	38450.0	38382.0	0.657019	1.0990570000000002	0.483865	0.8815976000000001	0.7364551101261911	0.8021400163958738	-0.17315400000000003	-0.21745940000000008
PRJEB51448	PRJEB51448_scaffold_38:13614310-13614571	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_4:3534596-3534858	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.470251	0.470251	0.7157342481724273	0.42786770840820804	-0.18676800000000005	-0.6288060000000002
PRJEB51448	PRJEB51448_scaffold_5:12583843-12586731	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.682518	0.682518	1.0388101409548276	0.6210032782649124	0.02549899999999994	-0.4165390000000002
PRJEB51448	PRJEB51448_scaffold_5:29921284-29924762	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.607764	0.607764	0.9250326094070338	0.5529867877644198	-0.04925500000000005	-0.4912930000000002
PRJEB51448	PRJEB51448_scaffold_5:29944093-29947898	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.141174	0.141174	0.21487049841785397	0.12845011678193213	-0.515845	-0.9578830000000002
PRJEB51448	PRJEB51448_scaffold_5:30098581-30102414	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.419434	0.419434	0.6383894529686356	0.38163079803868216	-0.23758500000000005	-0.6796230000000002
PRJEB51448	PRJEB51448_scaffold_5:3342313-3445789	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	3	0.0	3.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_5:361076-369029	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_6:30674601-31009584	ok	PRJEB51448.gene_kaks.csv	19	9.0	10.0	38450.0	38382.0	0.657019	1.0990570000000002	0.576695	0.9609542	0.877744783636394	0.8743442787771697	-0.08032400000000006	-0.1381028000000002
PRJEB51448	PRJEB51448_scaffold_7:32304093-32304393	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.299211	0.299211	0.455406921261029	0.2722433868307103	-0.357808	-0.7998460000000002
PRJEB51448	PRJEB51448_scaffold_7:60850758-60851795	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.223027	0.223027	0.33945289253431027	0.20292578091946092	-0.43399200000000004	-0.8760300000000002
PRJEB51448	PRJEB51448_scaffold_8:50689592-50691630	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.774946	0.774946	1.179487960013333	0.7051008273456244	0.117927	-0.32411100000000015
PRJEB51448	PRJEB51448_scaffold_9:32001825-32002296	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.903205	0.903205	1.3747014926508976	0.8217999612394988	0.24618600000000002	-0.19585200000000014
PRJEB51448	PRJEB51448_scaffold_9:44601136-44601416	ok	PRJEB51448.gene_kaks.csv	1	1.0	0.0	38450.0	38382.0	0.657019	1.0990570000000002	0.611185	0.611185	0.9302394603504617	0.556099456170153	-0.04583400000000004	-0.4878720000000002
PRJEB51448	PRJEB51448_scaffold_9:51493904-51497907	no_genes_found_in_kaks	PRJEB51448.gene_kaks.csv	1	0.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002						
PRJEB51448	PRJEB51448_scaffold_9:54108362-54139187	ok	PRJEB51448.gene_kaks.csv	2	1.0	1.0	38450.0	38382.0	0.657019	1.0990570000000002	0.579224	0.579224	0.8815939873884925	0.527019071804283	-0.07779500000000006	-0.5198330000000002
PRJEB51449	PRJEB51449_scaffold_1:104801436-104801743	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:129744104-129744539	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	2	0.0	2.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:137295542-137296188	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:153357622-153358261	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.9001645	0.9001645	1.5163864040372306	0.8853272997829378	0.30653975	-0.11659449999999993
PRJEB51449	PRJEB51449_scaffold_1:16656243-16657940	ok	PRJEB51449.gene_kaks.csv	2	2.0	0.0	35560.0	35398.0	0.59362475	1.016759	1.1899549999999999	1.3365989999999999	2.004557592991195	1.3145681523350174	0.5963302499999998	0.3198399999999999
PRJEB51449	PRJEB51449_scaffold_1:170524262-170524906	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.4483515	0.4483515	0.7552776396199787	0.4409614274375737	-0.14527325000000002	-0.5684075
PRJEB51449	PRJEB51449_scaffold_1:195457278-195459450	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.5082395	0.5082395	0.8561629211046202	0.49986230758714695	-0.08538525000000008	-0.5085195
PRJEB51449	PRJEB51449_scaffold_1:247634007-247635602	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:256897647-256898259	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.414469	0.414469	0.6982003361551214	0.40763740473406185	-0.17915575000000006	-0.60229
PRJEB51449	PRJEB51449_scaffold_1:262299322-262299834	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.7972779999999999	0.7972779999999999	1.3430673165160312	0.7841366538186532	0.2036532499999999	-0.21948100000000004
PRJEB51449	PRJEB51449_scaffold_1:275747779-275748237	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:333655498-333658341	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:404916996-404917269	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.34820799999999996	0.34820799999999996	0.5865793163105143	0.3424685692479732	-0.24541675000000007	-0.668551
PRJEB51449	PRJEB51449_scaffold_1:40762624-40763927	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.8555135	0.8555135	1.441168852882229	0.8414122717379439	0.26188875	-0.16124549999999993
PRJEB51449	PRJEB51449_scaffold_1:417499171-417499638	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.639939	0.639939	1.0780194053566667	0.6293910356338129	0.04631425	-0.37681999999999993
PRJEB51449	PRJEB51449_scaffold_1:4962389-4963099	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.20124075	0.20124075	0.3390033013279854	0.197923745941762	-0.39238400000000007	-0.81551825
PRJEB51449	PRJEB51449_scaffold_1:527366-528245	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.587139	0.587139	0.9890743268369453	0.5774613256435399	-0.006485750000000068	-0.42962
PRJEB51449	PRJEB51449_scaffold_1:74449065-74449603	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_1:77207018-77207296	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.665019	0.665019	1.1202683176535344	0.6540576478791926	0.07139424999999999	-0.35173999999999994
PRJEB51449	PRJEB51449_scaffold_10:639070-639321	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.994979	0.994979	1.676107675766551	0.9785789946290123	0.4013542499999999	-0.02178000000000002
PRJEB51449	PRJEB51449_scaffold_2:109304038-109304852	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.12113225	0.12113225	0.2040552554454645	0.11913565554866001	-0.47249250000000004	-0.8956267499999999
PRJEB51449	PRJEB51449_scaffold_2:148125652-148126959	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.6131789999999999	0.6131789999999999	1.032940422379626	0.6030721144341973	0.019554249999999884	-0.40358000000000005
PRJEB51449	PRJEB51449_scaffold_2:157446469-158470347	ok	PRJEB51449.gene_kaks.csv	32	24.0	8.0	35560.0	35398.0	0.59362475	1.016759	0.5317775	0.75222255	0.8958142328129007	0.7398238422280994	-0.06184725000000002	-0.2645364499999999
PRJEB51449	PRJEB51449_scaffold_2:159670955-159671687	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.317672	0.317672	0.5351394125666088	0.31243588697026536	-0.27595275	-0.699087
PRJEB51449	PRJEB51449_scaffold_2:163933216-163933610	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.559673	0.559673	0.9428060403478796	0.5504480412762512	-0.03395175000000006	-0.457086
PRJEB51449	PRJEB51449_scaffold_2:176307737-176307980	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_2:63309549-63310882	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.328592	0.328592	0.553534871987733	0.32317589517279904	-0.26503275000000004	-0.688167
PRJEB51449	PRJEB51449_scaffold_2:63625521-63627232	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.497129	0.497129	0.8374465518831551	0.48893493935140975	-0.09649575000000005	-0.51963
PRJEB51449	PRJEB51449_scaffold_2:63870283-63871596	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.334146	0.334146	0.5628909508911143	0.3286383498941244	-0.25947875000000004	-0.6826129999999999
PRJEB51449	PRJEB51449_scaffold_2:66511974-66512713	no_genes_found_in_kaks	PRJEB51449.gene_kaks.csv	1	0.0	1.0	35560.0	35398.0	0.59362475	1.016759						
PRJEB51449	PRJEB51449_scaffold_2:91722919-91723174	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.586401	0.586401	0.9878311172167265	0.5767354899243576	-0.007223750000000084	-0.430358
PRJEB51449	PRJEB51449_scaffold_2:9909664-9909955	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.5929695	0.5929695	0.9988961882064386	0.5831957228802499	-0.0006552499999999961	-0.42378949999999993
PRJEB51449	PRJEB51449_scaffold_3:114797953-115711006	ok	PRJEB51449.gene_kaks.csv	21	14.0	7.0	35560.0	35398.0	0.59362475	1.016759	0.7398125	0.8612458000000001	1.2462628958782462	0.8470500875822098	0.14618774999999995	-0.1555131999999999
PRJEB51449	PRJEB51449_scaffold_3:116268658-120736161	ok	PRJEB51449.gene_kaks.csv	114	78.0	36.0	35560.0	35398.0	0.59362475	1.016759	0.61322725	0.9131113	1.033021702683387	0.898060700716689	0.019602499999999967	-0.10364770000000001
PRJEB51449	PRJEB51449_scaffold_3:226873675-226874486	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.9391645	0.9391645	1.5820844733983883	0.9236844719348439	0.3455397499999999	-0.07759450000000001
PRJEB51449	PRJEB51449_scaffold_4:54748285-54748692	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.1970885	0.1970885	0.33200856264837336	0.19383993650412734	-0.39653625000000003	-0.8196705
PRJEB51449	PRJEB51449_scaffold_4:88997011-88997525	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.8035909999999999	0.8035909999999999	1.3537019809231334	0.7903455981210886	0.2099662499999999	-0.21316800000000002
PRJEB51449	PRJEB51449_scaffold_4:98454052-98454411	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.560907	0.560907	0.944884794645102	0.5516617015438271	-0.03271774999999999	-0.4558519999999999
PRJEB51449	PRJEB51449_scaffold_5:132260356-132260820	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.948992	0.948992	1.5986395445944594	0.933349987558507	0.3553672499999999	-0.06776700000000002
PRJEB51449	PRJEB51449_scaffold_5:24660812-24661230	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.0157666	0.0157666	0.026559876420246962	0.015506722832057547	-0.5778581500000001	-1.0009924
PRJEB51449	PRJEB51449_scaffold_5:55295995-55296238	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.278348	0.278348	0.46889554385998894	0.2737600552343279	-0.31527675000000005	-0.7384109999999999
PRJEB51449	PRJEB51449_scaffold_5:89530856-89531790	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.288315	0.288315	0.4856856119964674	0.2835627715122266	-0.30530975000000005	-0.728444
PRJEB51449	PRJEB51449_scaffold_6:146287819-146288078	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.679707	0.679707	1.145011221314475	0.6685035490219413	0.08608224999999992	-0.337052
PRJEB51449	PRJEB51449_scaffold_6:86033606-86035281	ok	PRJEB51449.gene_kaks.csv	2	1.0	1.0	35560.0	35398.0	0.59362475	1.016759	0.716235	0.716235	1.2065450438176641	0.7044294665697575	0.12261024999999992	-0.300524
PRJEB51449	PRJEB51449_scaffold_7:124970946-124971230	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.48796399999999995	0.48796399999999995	0.822007505583283	0.47992100389571174	-0.10566075000000008	-0.528795
PRJEB51449	PRJEB51449_scaffold_7:136546771-136547658	ok	PRJEB51449.gene_kaks.csv	1	1.0	0.0	35560.0	35398.0	0.59362475	1.016759	0.147757	0.147757	0.24890640088709237	0.1453215560422873	-0.44586775	-0.8690019999999999
